ticker,cik,company_name,exchange,event_type,seed_event_date,label_quality,announcement_url,cik_source,acquirer,acquirer_name,announcement_ts,announcement_source,audited_announcement_ts,audit_status,audit_score,audit_hits,audit_form,audit_accession,audit_document_url
PGRE,0001605607,Paramount Group Inc,,ACQUISITION,2025-12-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,RITM,Rithm Capital Corp,2025-12-18 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-17 08:59:33+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-205552,https://www.sec.gov/Archives/edgar/data/1605607/000119312525205552/d36835d8k.htm
BRY,0001705873,Berry Corp (bry),,ACQUISITION,2025-12-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,CRC,California Resources Corp,2025-12-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-15 08:08:49+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol,8-K,0001193125-25-202840,https://www.sec.gov/Archives/edgar/data/1705873/000119312525202840/d99492d8k.htm
SPNS,0000885740,Sapiens International Corp N V,,ACQUISITION,2025-12-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Advent International LLC,2025-12-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
EVOK,0001403708,Evoke Pharma Inc,,ACQUISITION,2025-12-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Qol Medical LLC,2025-12-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-04 07:12:25+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-263544,https://www.sec.gov/Archives/edgar/data/1403708/000119312525263544/d48107d8k.htm
BEDU,0001696355,Bright Scholar Education Holdings Ltd.,,ACQUISITION,2025-12-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Excellence Education Investment Ltd.,2025-12-15 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
ALE,0000066756,Allete Inc,,ACQUISITION,2025-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Global Infrastructure Partners,2025-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-12-19 17:13:46+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0000066756-24-000097,https://www.sec.gov/Archives/edgar/data/66756/000006675624000097/ale-20241219.htm
SOL,0001417892,Emeren Group Ltd.,,ACQUISITION,2025-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Shurya Vitra Ltd.,2025-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-20 10:30:39+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-060851,https://www.sec.gov/Archives/edgar/data/1417892/000110465925060851/tm2517472d2_8k.htm
VTLE,0001528129,Vital Energy Inc,,ACQUISITION,2025-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CRGY,Crescent Energy Co.,2025-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-25 07:39:29+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol,8-K,0001193125-25-187000,https://www.sec.gov/Archives/edgar/data/1528129/000119312525187000/d23518d8k.htm
ODP,0000800240,Odp Corp,,ACQUISITION,2025-12-11,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Atlas Holdings,2025-12-11 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-22 07:13:23+00:00,sec_candidate,4.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement,8-K,0001193125-25-209987,https://www.sec.gov/Archives/edgar/data/800240/000119312525209987/d919102d8k.htm
K,0000055067,Kellanova,,ACQUISITION,2025-12-11,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Mars Inc,2025-12-11 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-03-12 17:16:16+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-053048,https://www.sec.gov/Archives/edgar/data/55067/000119312525053048/d914885d8k.htm
SCS,0001050825,Steelcase Inc,,ACQUISITION,2025-12-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,HNI,Hni Corp,2025-12-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-04 09:14:05+00:00,sec_candidate,11.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_symbol|item_1_01_transaction,8-K,0001193125-25-172239,https://www.sec.gov/Archives/edgar/data/1050825/000119312525172239/d904356d8k.htm
ADVM,0001501756,Adverum Biotechnologies Inc,,ACQUISITION,2025-12-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,LLY,Eli Lilly & Co.,2025-12-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-24 09:19:59+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-249438,https://www.sec.gov/Archives/edgar/data/1501756/000119312525249438/d70157d8k.htm
HSII,0001066605,Heidrick & Struggles International Inc,,ACQUISITION,2025-12-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Advent International LLC,2025-12-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-03-18 16:33:23+00:00,sec_candidate,6.0,definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-25-056700,https://www.sec.gov/Archives/edgar/data/1066605/000119312525056700/d897549d8k.htm
AKRO,0001744659,Akero Therapeutics Inc,,ACQUISITION,2025-12-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NVO,Novo Nordisk A S,2025-12-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-09 16:31:49+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-235919,https://www.sec.gov/Archives/edgar/data/1744659/000119312525235919/d42650d8k.htm
PRO,0001392972,Pros Holdings Inc,,ACQUISITION,2025-12-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Thoma Bravo Ugp LLC,2025-12-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-25 08:06:43+00:00,sec_candidate,4.0,definitive\s+agreement|item_1_01_transaction,8-K,0001392972-25-000122,https://www.sec.gov/Archives/edgar/data/1392972/000139297225000122/pro-20250623.htm
SPR,0001364885,Spirit Aerosystems Holdings Inc,,ACQUISITION,2025-12-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,BA,Boeing Co.,2025-12-05 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-05-12 16:11:08+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-047306,https://www.sec.gov/Archives/edgar/data/1364885/000110465925047306/tm2514598d1_8k.htm
MURA,0001971543,Mural Oncology PLC,,ACQUISITION,2025-12-04,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,XOMA,Xoma Royalty Corp,2025-12-04 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-20 08:50:42+00:00,sec_candidate,12.0,definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0001193125-25-183796,https://www.sec.gov/Archives/edgar/data/1971543/000119312525183796/d947368d8k.htm
HBI,0001359841,Hanesbrands Inc,,ACQUISITION,2025-11-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,GIL,Gildan Activewear Inc,2025-11-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-13 07:00:44+00:00,sec_candidate,7.0,definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-179411,https://www.sec.gov/Archives/edgar/data/1359841/000119312525179411/d893770d8k.htm
GHLD,0001821160,Guild Holdings Co.,,ACQUISITION,2025-11-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Bayview Asset Management LLC,2025-11-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-18 08:32:56+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001104659-25-060481,https://www.sec.gov/Archives/edgar/data/1821160/000110465925060481/tm2518248d1_8k.htm
IPG,0000051644,Interpublic Group Of Companies Inc,,ACQUISITION,2025-11-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,OMC,Omnicom Group Inc,2025-11-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-23 20:22:37+00:00,sec_candidate,3.0,acquirer_name,8-K,0001193125-25-144861,https://www.sec.gov/Archives/edgar/data/51644/000119312525144861/d830943d8k.htm
VRNT,0001166388,Verint Systems Inc,,ACQUISITION,2025-11-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Calabrio Inc,2025-11-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-25 17:18:02+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|will\s+be\s+acquired|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-187836,https://www.sec.gov/Archives/edgar/data/1166388/000119312525187836/d20307d8k.htm
PINC,0001577916,Premier Inc,,ACQUISITION,2025-11-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Patient Square Capital LLC,2025-11-24 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-22 09:20:28+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-25-210204,https://www.sec.gov/Archives/edgar/data/1577916/000119312525210204/d948966d8k.htm
VMEO,0001837686,Vimeo Inc,,ACQUISITION,2025-11-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BSP,Bending Spoons SpA,2025-11-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-10 09:22:11+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001104659-25-088898,https://www.sec.gov/Archives/edgar/data/1837686/000110465925088898/tm2525763d1_8k.htm
LVTX,0001840748,Lava Therapeutics Nv,,ACQUISITION,2025-11-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,XOMA,Xoma Royalty Corp,2025-11-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-04 11:42:02+00:00,sec_candidate,12.0,definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0001104659-25-073374,https://www.sec.gov/Archives/edgar/data/1840748/000110465925073374/tm2522230d1_8k.htm
OCFT,0001780531,Oneconnect Financial Technology Co Ltd.,,ACQUISITION,2025-11-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Bo Yu Ltd.,2025-11-20 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
SRDX,0000924717,Surmodics Inc,,ACQUISITION,2025-11-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Gtcr LLC,2025-11-18 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-03-06 21:15:49+00:00,sec_candidate,7.0,merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-048719,https://www.sec.gov/Archives/edgar/data/924717/000119312525048719/d940382d8k.htm
INFA,0001868778,Informatica Inc,,ACQUISITION,2025-11-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CRM,Salesforce Inc,2025-11-18 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-05-27 08:12:54+00:00,sec_candidate,11.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-126272,https://www.sec.gov/Archives/edgar/data/1868778/000119312525126272/d104080d8k.htm
PVBC,0001635840,Provident Bancorp Inc,,ACQUISITION,2025-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NBBK,Nb Bancorp Inc,2025-11-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
MTSR,0002040807,Metsera Inc,,ACQUISITION,2025-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,PFE,Pfizer Inc,2025-11-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-22 07:41:54+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-210030,https://www.sec.gov/Archives/edgar/data/2040807/000119312525210030/d921605d8k.htm
EMX,0001285786,Emx Royalty Corp,,ACQUISITION,2025-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,ELE,Elemental Royalty Corp,2025-11-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
MRC,0001439095,Mrc Global Inc,,ACQUISITION,2025-11-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,DNOW,Dnow Inc,2025-11-05 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-26 17:28:08+00:00,sec_candidate,14.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0001193125-25-149152,https://www.sec.gov/Archives/edgar/data/1439095/000119312525149152/d75113d8k.htm
CFSB,0001879103,Cfsb Bancorp Inc,,ACQUISITION,2025-11-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Hometown Financial Group Inc,2025-11-03 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-05-21 06:30:16+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-123609,https://www.sec.gov/Archives/edgar/data/1879103/000119312525123609/d944161d8k.htm
TIXT,0001825155,Telus International (cda) Inc,,ACQUISITION,2025-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,TU,Telus Corp,2025-10-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
HONE,0001769617,Harborone Bancorp Inc,,ACQUISITION,2025-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,EBC,Eastern Bankshares Inc,2025-10-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-06 17:12:42+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001558370-25-010562,https://www.sec.gov/Archives/edgar/data/1769617/000155837025010562/hone-20250806x8k.htm
CCRD,0000320340,Corecard Corp,,ACQUISITION,2025-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,EEFT,Euronet Worldwide Inc,2025-10-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-30 17:47:38+00:00,sec_candidate,14.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0001437749-25-024000,https://www.sec.gov/Archives/edgar/data/320340/000143774925024000/ins20250730_8k.htm
ETNB,0001785173,89bio Inc,,ACQUISITION,2025-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RHHBY,Roche Holding Ltd.,2025-10-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-18 06:08:11+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-206747,https://www.sec.gov/Archives/edgar/data/1785173/000119312525206747/d143212d8k.htm
TRML,0001827506,Tourmaline Bio Inc,,ACQUISITION,2025-10-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,NVS,Novartis Ag,2025-10-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-09 06:09:59+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-198747,https://www.sec.gov/Archives/edgar/data/1827506/000119312525198747/d80074d8k.htm
MLNK,0001834494,Meridianlink Inc,,ACQUISITION,2025-10-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Centerbridge Partners Lp,2025-10-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-11 08:54:30+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-25-177535,https://www.sec.gov/Archives/edgar/data/1834494/000119312525177535/d949966d8k.htm
PBPB,0001195734,Potbelly Corp,,ACQUISITION,2025-10-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Racetrac Inc,2025-10-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-10 08:07:27+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-199704,https://www.sec.gov/Archives/edgar/data/1195734/000119312525199704/d91739d8k.htm
PHLT,0001550695,Performant Healthcare Inc,,ACQUISITION,2025-10-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Machinify,2025-10-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-01 08:56:58+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001550695-25-000061,https://www.sec.gov/Archives/edgar/data/1550695/000155069525000061/pfmt-20250801.htm
SAND,0001434614,Sandstorm Gold Ltd.,,ACQUISITION,2025-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,RGLD,Royal Gold Inc,2025-10-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
ZIMV,0001876588,Zimvie Inc,,ACQUISITION,2025-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Archimed,2025-10-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-21 08:09:04+00:00,sec_candidate,12.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-25-161550,https://www.sec.gov/Archives/edgar/data/1876588/000119312525161550/d943059d8k.htm
VBTX,0001501570,Veritex Holdings Inc,,ACQUISITION,2025-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,HBAN,Huntington Bancshares Inc,2025-10-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-14 08:01:01+00:00,sec_candidate,7.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|acquirer_name,8-K,0001104659-25-067599,https://www.sec.gov/Archives/edgar/data/1501570/000110465925067599/tm2520227d1_8k.htm
WNS,0001356570,Wns (holdings) Ltd.,,ACQUISITION,2025-10-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CGEMY,Cap Gemini SA,2025-10-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-07 08:09:09+00:00,sec_candidate,6.0,definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-25-155862,https://www.sec.gov/Archives/edgar/data/1356570/000119312525155862/d98718d8k.htm
AVDX,0001858257,Avidxchange Holdings Inc,,ACQUISITION,2025-10-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Tpg Capital Lp,2025-10-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-05-06 21:18:36+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001193125-25-113913,https://www.sec.gov/Archives/edgar/data/1858257/000119312525113913/d920050d8k.htm
ARIS,0001964504,Aris Water Solutions Inc,NYSE,ACQUISITION,2025-10-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,sec_company_tickers_exchange,WES,Western Midstream Partners Lp,2025-10-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
MTAL,0002107724,Mac Copper Ltd.,NYSE,ACQUISITION,2025-10-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,sec_company_tickers_exchange,HMY,Harmony Gold Mining Co Ltd.,2025-10-10 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
EPIX,0001633932,Essa Pharma Inc,,ACQUISITION,2025-10-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Xenotherapeutics Corp,2025-10-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-31 17:11:29+00:00,sec_candidate,5.0,business\s+combination\s+agreement|acquirer_name,8-K,0001104659-25-072771,https://www.sec.gov/Archives/edgar/data/1633932/000110465925072771/tm2522137d1_8k.htm
VRNA,0001657312,Verona Pharma PLC,,ACQUISITION,2025-10-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRK,Merck & Co Inc,2025-10-07 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-09 07:44:55+00:00,sec_candidate,11.0,definitive\s+agreement|will\s+be\s+acquired|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-066588,https://www.sec.gov/Archives/edgar/data/1657312/000110465925066588/tm2520134d1_8k.htm
SCPH,0001604950,Scpharmaceuticals Inc,,ACQUISITION,2025-10-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MNKD,Mannkind Corp,2025-10-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-25 07:33:16+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-186993,https://www.sec.gov/Archives/edgar/data/1604950/000119312525186993/d20370d8k.htm
